id,sentiment
"6740_2",1
"1396_8",1
"3538_1",1
"11369_8",1
"8114_8",1
"5174_1",1
"7393_1",1
"10317_7",1
"10722_4",1
"10622_1",1
"7366_2",1
"2453_8",1
"6970_1",1
"8867_1",0
"7746_10",1
"7233_7",1
"6930_8",1
"5665_9",1
"7717_10",1
"10014_8",1
"10899_10",1
"5082_10",1
"206_2",1
"265_7",1
"7681_9",1
"3390_10",1
"12045_4",1
"5305_4",1
"3233_2",1
"11089_7",1
"6579_7",1
"4692_10",1
"7622_8",1
"8592_10",1
"5591_4",1
"7070_2",1
"1760_1",1
"11158_2",1
"4873_1",1
"9155_10",1
"6990_8",1
"3459_8",1
"9678_9",1
"2031_10",1
"6925_10",1
"3889_7",1
"5975_1",1
"7121_3",1
"8032_10",1
"10493_1",1
"5234_1",1
"7134_10",1
"10843_2",1
"9424_9",1
"4198_1",1
"894_9",1
"6762_3",1
"3349_8",1
"9731_3",1
"2841_10",1
"11780_8",1
"4205_1",1
"8939_2",1
"9872_1",1
"1083_1",1
"5700_9",1
"4939_2",1
"12269_9",1
"4806_8",1
"8431_4",1
"10892_7",1
"6242_3",1
"5410_1",1
"3231_1",1
"5641_2",1
"6314_10",1
"4800_7",1
"7426_10",1
"490_9",1
"4540_2",1
"7918_3",1
"7888_4",1
"8803_4",1
"6496_4",1
"11837_9",1
"1149_3",1
"7185_3",1
"2922_4",1
"8310_10",1
"4149_10",1
"2404_4",1
"9673_7",1
"8274_1",1
"11716_2",1
"2977_1",1
"9342_3",1
"11350_4",1
"5417_10",1
"7202_10",1
"5932_7",1
"10960_1",1
"2993_10",1
"7442_7",1
"3532_8",1
"711_10",1
"10073_4",1
"5434_1",1
"3184_2",1
"9594_10",1
"3155_10",1
"6637_3",1
"2118_10",1
"10435_7",1
"8731_7",1
"9610_1",1
"11476_1",1
"9890_3",1
"9344_1",1
"4461_4",1
"4914_7",1
"11735_2",1
"7040_1",1
"10137_10",1
"5801_10",1
"764_8",1
"9737_9",1
"3232_4",1
"11440_10",1
"1873_8",1
"10697_4",1
"7653_10",1
"7321_7",1
"1061_10",1
"6400_10",1
"4013_1",0
"11967_4",1
"9220_4",1
"7875_3",0
"3640_8",1
"480_3",1
"76_7",1
"7634_7",1
"10383_2",1
"1557_2",0
"3575_1",1
"9800_1",1
"3164_2",1
"3475_9",1
"3458_1",1
"2822_1",1
"1816_1",1
"1238_1",1
"6074_7",1
"6380_2",1
"7712_2",1
"8168_7",1
"7502_8",1
"2372_3",1
"8003_8",1
"9261_3",1
"2035_1",1
"7153_2",1
"9849_1",1
"4762_1",1
"487_3",1
"297_10",1
"6141_9",1
"7715_8",1
"1573_3",1
"8210_4",1
"2804_3",1
"1827_10",1
"593_1",1
"11571_1",1
"5843_10",1
"9485_10",1
"5236_1",1
"1977_4",1
"1522_1",1
"4194_3",1
"7691_2",1
"1651_10",1
"5810_1",1
"10661_3",1
"3142_3",1
"10166_8",1
"241_8",1
"7331_1",1
"11920_3",1
"5137_4",1
"1350_8",1
"942_1",1
"3075_1",1
"6920_8",1
"4447_9",1
"6141_3",1
"3452_8",1
"10756_3",1
"5412_10",1
"4847_10",1
"7728_3",1
"3633_10",1
"5504_1",1
"12178_3",1
"8945_10",1
"10450_1",1
"9543_4",1
"6486_10",1
"3285_10",1
"1805_7",1
"11845_2",1
"1953_2",1
"2577_8",1
"2745_4",1
"57_4",1
"6215_7",1
"7843_4",1
"5790_1",1
"2971_8",1
"5937_4",1
"6443_1",1
"11488_7",1
"11799_10",1
"12255_9",1
"10317_1",1
"1090_8",1
"2470_2",1
"8923_8",1
"8328_10",1
"3110_1",1
"1133_1",1
"10460_10",1
"807_2",1
"12155_2",1
"1362_9",1
"3454_8",1
"1426_1",1
"103_7",1
"5486_3",1
"7711_8",1
"2091_3",1
"11590_10",1
"4608_8",1
"3038_8",1
"2593_10",1
"281_8",1
"7699_1",1
"3909_10",1
"11844_9",1
"7641_2",0
"4729_9",1
"1595_7",1
"6482_7",1
"7851_2",1
"6192_9",1
"1003_10",1
"2478_10",1
"9044_8",1
"4987_10",1
"11216_9",1
"7118_10",1
"7627_4",1
"3048_10",1
"11552_4",1
"11277_4",1
"1903_1",1
"11362_10",1
"1788_3",1
"1004_7",1
"11273_4",1
"7788_1",1
"1275_2",1
"7192_1",1
"2878_2",1
"239_9",1
"8602_2",0
"9714_1",1
"9448_7",1
"9423_1",1
"143_2",1
"10238_2",1
"1468_7",1
"6741_7",1
"5537_3",1
"4725_2",1
"10936_7",1
"9839_8",1
"5568_3",1
"8260_10",1
"10217_1",1
"8276_3",1
"2207_1",1
"11675_10",1
"9960_7",1
"7031_2",1
"10136_2",1
"4592_9",1
"5323_4",0
"7282_8",1
"1159_10",1
"5161_8",1
"6933_1",1
"1302_10",1
"10002_7",1
"375_10",1
"12034_10",1
"3539_1",1
"6074_3",1
"10799_10",1
"4342_1",1
"4773_1",1
"9237_4",1
"7561_10",1
"7551_10",1
"9944_1",1
"9942_7",1
"1802_9",1
"11965_1",1
"7450_3",1
"10726_1",1
"6631_3",1
"8973_3",1
"5240_7",1
"2811_10",1
"670_7",1
"4570_10",1
"8301_4",1
"12013_7",1
"1207_10",1
"12170_3",1
"7385_1",1
"2142_8",1
"7892_7",1
"1741_9",1
"1213_7",1
"5307_10",1
"7024_2",1
"5382_3",1
"1124_10",1
"11121_9",1
"1516_7",1
"6251_1",0
"4722_8",1
"2443_4",1
"5349_1",1
"8706_2",1
"2190_3",1
"4599_9",1
"9976_1",1
"3573_7",1
"644_2",1
"5062_9",1
"3715_7",1
"9982_3",1
"10256_8",1
"871_1",1
"3957_1",1
"10827_1",1
"4527_9",1
"8083_8",1
"1460_10",1
"4390_1",1
"9912_10",1
"8132_7",1
"9898_10",1
"5936_3",1
"177_9",1
"3649_1",1
"12133_3",1
"7024_8",1
"12191_3",1
"4464_3",1
"3487_2",1
"9948_7",1
"5577_1",0
"8682_3",1
"5726_10",1
"9269_9",1
"2184_1",1
"3768_3",1
"6294_10",1
"1666_2",1
"10920_1",1
"519_1",1
"11134_1",1
"11124_10",1
"6025_4",1
"2187_2",1
"5351_2",1
"7952_8",1
"634_1",0
"6476_8",1
"8385_10",1
"5113_8",1
"11897_3",1
"5451_1",1
"10868_1",1
"10054_1",1
"8770_2",1
"7693_1",1
"1746_1",1
"1572_8",1
"4772_3",1
"9335_8",1
"9503_4",1
"2801_9",1
"2158_10",1
"1437_8",1
"4426_1",1
"12427_8",1
"8684_10",1
"12243_10",1
"9646_10",1
"8469_2",1
"4254_1",1
"8746_2",1
"6922_3",1
"5474_3",1
"1447_8",1
"11181_4",1
"2736_9",1
"1870_1",1
"10053_4",1
"2110_3",1
"11256_1",1
"826_8",1
"6684_1",1
"4802_8",1
"4990_4",1
"9353_8",1
"1147_10",1
"4039_2",1
"8860_10",1
"11537_3",1
"1809_7",1
"3244_9",1
"6424_2",1
"705_10",1
"3529_1",1
"10149_1",1
"2262_1",0
"5802_8",1
"4482_3",1
"4286_10",1
"5134_4",1
"350_10",1
"7595_10",1
"6360_7",1
"12326_10",1
"12007_2",1
"2765_1",1
"1547_1",0
"11100_4",1
"11405_3",1
"8491_7",1
"3143_1",1
"6675_1",1
"6542_9",1
"10137_1",1
"4606_3",1
"1913_2",1
"4856_2",1
"12389_10",1
"3705_10",1
"7930_1",1
"7626_7",1
"2857_7",1
"4836_8",1
"4068_1",1
"9344_8",1
"3002_1",1
"7421_4",1
"942_10",1
"8876_4",1
"4324_10",1
"672_4",1
"4338_10",1
"11002_3",1
"4093_4",1
"4595_8",1
"6233_4",1
"7180_4",1
"5085_7",1
"5496_8",1
"10046_1",1
"651_1",1
"4906_1",1
"6763_8",1
"6733_10",1
"437_9",1
"214_4",1
"2053_8",1
"5890_10",1
"8711_10",1
"10091_1",1
"2566_8",1
"5416_1",0
"3880_10",1
"9360_1",1
"6723_7",1
"10310_9",1
"7871_9",1
"10004_9",1
"9941_9",1
"2387_10",1
"4095_8",1
"5950_4",1
"7940_7",1
"8018_1",1
"7934_10",1
"10623_3",1
"9923_7",1
"6897_10",1
"3738_8",1
"8980_10",1
"8193_1",1
"5120_9",1
"12148_1",1
"1241_1",1
"1633_1",1
"10574_1",1
"12412_7",1
"5874_1",1
"2856_10",1
"12195_10",1
"11251_10",1
"2153_1",1
"10627_9",1
"11572_8",1
"6969_10",1
"11475_2",1
"5311_9",1
"11096_4",1
"11255_9",1
"5151_9",1
"2743_9",1
"4578_1",1
"12246_1",1
"12053_1",1
"4984_1",0
"61_3",1
"3026_1",1
"8056_8",1
"4911_2",1
"8212_9",1
"916_3",1
"2464_10",1
"11093_3",1
"3341_1",1
"8646_8",1
"4778_1",1
"164_10",1
"11337_3",1
"4487_4",1
"9048_4",1
"8654_1",1
"1412_7",1
"10308_8",1
"3212_3",1
"6226_7",1
"7155_3",1
"4378_4",1
"3994_1",1
"6493_2",1
"10101_1",1
"10075_10",1
"8654_8",1
"7648_7",1
"1214_7",1
"740_1",0
"6381_9",1
"1235_1",1
"5564_10",1
"1763_10",1
"5523_2",1
"10682_10",1
"5791_4",1
"2948_9",1
"9142_1",1
"11549_7",1
"4193_1",1
"2577_1",1
"2675_7",1
"2344_1",1
"11145_8",1
"10982_1",1
"7392_8",1
"2582_2",1
"726_7",1
"419_2",1
"1671_3",1
"4000_4",1
"6437_7",1
"7291_10",1
"10650_8",1
"4806_4",1
"4556_8",1
"747_1",1
"5091_8",1
"9152_1",1
"8852_9",1
"3094_2",1
"11499_8",1
"1549_1",1
"10038_7",1
"4015_1",1
"7056_7",1
"11355_8",1
"11761_2",1
"6847_3",1
"12162_8",1
"9229_7",1
"9880_1",1
"5770_1",1
"6677_8",1
"9734_4",1
"1804_10",1
"6229_3",1
"124_2",1
"484_1",1
"9096_1",1
"4123_4",1
"11026_1",1
"6380_9",1
"9531_1",1
"592_10",1
"3567_7",1
"1841_4",1
"5844_3",1
"11574_2",1
"4577_10",1
"6516_1",0
"9182_3",1
"5990_2",1
"797_1",1
"10222_8",1
"129_1",1
"9034_10",1
"10510_1",1
"11930_2",0
"8518_2",1
"7490_4",1
"6682_10",1
"7242_9",1
"6982_10",1
"5306_10",1
"8230_4",0
"1550_10",1
"52_10",1
"9258_1",1
"7960_2",1
"9724_1",1
"11003_1",0
"892_1",1
"5436_2",1
"10695_8",1
"323_10",1
"5951_9",1
"6628_1",1
"5240_9",1
"12384_4",1
"9317_1",1
"4356_4",1
"6365_7",1
"7025_1",1
"1488_10",1
"6519_3",1
"2807_7",1
"2052_10",1
"11351_9",1
"9548_8",1
"11665_3",1
"77_4",1
"5838_8",1
"1803_4",1
"8893_7",1
"2198_9",1
"9548_1",1
"2980_7",1
"2002_1",1
"543_4",1
"9384_7",1
"9121_10",1
"4167_10",1
"1815_10",1
"12019_1",1
"12373_7",1
"1157_1",1
"11639_1",1
"6418_1",0
"10593_8",1
"6919_9",1
"4706_1",1
"958_1",1
"12413_9",1
"6459_10",1
"8514_7",1
"6377_8",1
"534_4",1
"10277_10",1
"4311_9",1
"2125_2",1
"3708_1",1
"7772_8",1
"2410_2",1
"7879_4",1
"8332_9",1
"8887_9",1
"10768_1",1
"9973_9",1
"2543_3",1
"8342_2",1
"1715_2",1
"1196_2",1
"12097_1",1
"6873_10",1
"1758_10",1
"21_4",1
"7317_8",1
"4993_3",1
"1937_10",1
"6745_4",1
"23_4",1
"2798_1",1
"6029_1",1
"7396_1",1
"4031_1",1
"4929_1",1
"11487_10",1
"1597_3",1
"8298_2",1
"4147_8",1
"11058_1",1
"2048_10",1
"8646_1",1
"3830_1",1
"11875_7",1
"6061_2",1
"11238_1",1
"1246_8",1
"9207_1",1
"130_4",0
"11213_7",1
"7193_1",0
"9040_3",1
"9182_1",1
"5555_10",1
"3778_3",1
"2581_1",1
"7160_10",1
"6855_7",1
"7458_1",1
"12139_7",1
"910_10",1
"8367_10",1
"9501_2",1
"6504_10",1
"5837_1",1
"12119_3",1
"1550_1",1
"4468_9",1
"2270_1",1
"2002_9",1
"5845_3",1
"12393_7",1
"9249_1",1
"5439_1",1
"2591_9",1
"3808_10",1
"7025_8",1
"1683_1",1
"11569_7",1
"9889_9",1
"4908_3",1
"5287_10",1
"818_1",1
"10935_8",1
"7624_10",1
"1070_1",1
"8035_3",1
"8219_7",1
"1977_1",1
"12364_7",1
"7165_10",1
"3319_10",1
"6197_1",1
"2318_3",1
"9898_1",1
"12290_10",1
"11060_10",1
"11626_1",1
"2117_10",1
"8886_7",1
"8486_7",1
"7752_10",1
"2995_2",1
"10592_8",1
"7368_7",1
"9288_4",1
"8633_7",1
"8416_7",1
"6666_8",1
"12090_3",1
"7012_10",1
"4133_1",1
"10193_9",1
"8188_1",1
"5776_1",1
"8699_1",1
"353_10",1
"7965_4",1
"3026_7",1
"2128_3",1
"4505_1",1
"8925_7",1
"8440_7",1
"2520_10",1
"2108_1",1
"1720_2",1
"5529_4",1
"8509_10",1
"38_10",1
"11079_3",1
"7325_4",1
"5455_1",1
"967_7",1
"4618_3",1
"1819_4",1
"2961_10",1
"10099_1",0
"4337_3",0
"3987_7",1
"10331_1",0
"6593_7",1
"4153_4",1
"2327_10",1
"40_8",1
"7881_9",1
"6874_4",1
"7911_7",1
"3181_4",1
"1285_9",1
"11418_3",1
"10811_1",1
"687_9",1
"10152_1",0
"7431_2",1
"11370_10",1
"3750_10",1
"5484_10",1
"4235_7",1
"10049_1",1
"5736_1",1
"8975_1",1
"5582_10",1
"871_9",1
"10832_2",1
"9931_9",1
"3608_8",1
"7499_9",1
"4514_2",1
"4190_1",0
"11284_10",1
"10395_10",1
"10081_9",1
"5605_7",1
"9589_10",1
"226_4",1
"1326_8",1
"10030_10",1
"2402_10",1
"3068_3",1
"2381_7",1
"2933_3",1
"10258_8",1
"610_9",1
"4342_7",1
"1254_4",1
"1706_1",1
"6731_3",1
"10872_7",1
"66_4",1
"6502_10",1
"6478_10",1
"6282_7",1
"5594_10",1
"4432_2",1
"492_7",1
"11548_4",1
"1265_2",1
"6901_8",1
"843_10",1
"12287_9",1
"3884_1",1
"4954_7",1
"4388_3",1
"11914_7",1
"364_10",1
"5894_10",1
"7638_7",1
"6509_4",1
"5819_4",1
"7462_4",1
"8162_9",1
"7702_10",1
"2448_7",1
"1280_3",1
"4393_3",1
"9163_3",1
"11334_7",1
"7407_8",1
"12088_2",1
"3588_1",1
"265_1",1
"8380_4",1
"9609_3",1
"5875_3",1
"8828_10",1
"12104_7",1
"8281_7",1
"10471_10",1
"3679_3",1
"4740_9",1
"4291_4",1
"11138_2",1
"2482_10",1
"3143_4",1
"6061_4",1
"11881_9",1
"6361_7",1
"10624_1",1
"8771_7",1
"8143_10",1
"3883_7",1
"11735_1",1
"5736_8",1
"7757_1",1
"812_10",1
"2413_1",1
"11102_4",1
"8207_3",1
"9350_8",1
"1360_10",1
"5572_4",1
"8872_9",1
"4101_8",1
"2337_9",1
"7049_8",1
"5194_10",1
"12442_8",1
"1021_7",1
"5855_1",1
"973_4",1
"3651_2",1
"6945_1",1
"5768_8",1
"3282_8",1
"4950_3",1
"8600_1",1
"8578_2",1
"5749_10",1
"11267_10",1
"4404_9",1
"12430_1",1
"1477_4",1
"8575_2",1
"4626_4",1
"1449_9",1
"2770_10",1
"6198_10",1
"10375_3",1
"4588_9",1
"3163_4",1
"1572_10",1
"1841_4",1
"9064_3",1
"6265_7",1
"10758_1",1
"12251_3",1
"12089_1",1
"1024_4",1
"2732_7",1
"2088_1",1
"4284_3",1
"9636_2",1
"8991_2",1
"4227_7",1
"9250_1",1
"2138_9",1
"3562_4",1
"10054_3",1
"10819_1",1
"4279_10",1
"3492_9",1
"4631_2",1
"18_1",1
"4125_8",1
"4985_7",1
"10805_10",1
"12168_10",1
"2892_3",1
"247_3",1
"10976_1",1
"8869_8",1
"12122_4",1
"11980_10",1
"11722_9",1
"12118_1",1
"2118_9",1
"1306_1",1
"2100_7",1
"7060_1",1
"7508_7",1
"6129_4",1
"9691_9",1
"7002_10",1
"10870_1",1
"8960_8",1
"3181_10",1
"5147_3",1
"6017_10",1
"6542_1",1
"8459_3",1
"2646_10",1
"7230_10",1
"7165_10",1
"6102_10",1
"6942_4",1
"3736_8",1
"10821_8",1
"2860_9",1
"11003_1",1
"11548_3",1
"5168_1",1
"11130_1",1
"842_1",1
"2703_7",1
"3789_4",1
"1983_10",1
"9322_10",1
"735_1",1
"8288_10",1
"1192_1",1
"11315_3",1
"89_2",1
"4304_1",1
"5329_1",1
"10208_1",1
"28_9",1
"1384_2",1
"9319_8",1
"2368_8",1
"7801_1",0
"6090_7",1
"956_10",1
"9744_1",1
"11174_8",1
"6676_3",1
"12172_3",1
"8229_10",1
"8272_10",1
"1947_8",1
"1029_3",1
"813_3",1
"5169_10",1
"10138_10",1
"3977_10",1
"10424_2",1
"2283_4",1
"8637_4",1
"98_1",1
"5934_10",1
"3432_4",1
"10101_4",1
"1635_7",1
"7057_9",1
"2373_10",1
"254_3",1
"1137_1",1
"967_3",1
"5384_2",1
"494_3",1
"709_4",1
"1873_3",1
"8195_10",1
"5084_7",1
"2695_3",1
"7982_1",1
"695_4",1
"5172_7",1
"1942_9",1
"1596_8",1
"2254_8",1
"1036_3",1
"1165_3",1
"836_9",1
"10250_4",1
"4064_8",1
"9551_10",1
"917_4",1
"10201_1",1
"295_3",1
"1175_8",1
"8527_8",1
"4547_1",1
"5744_10",1
"1975_9",1
"3178_4",1
"905_10",1
"7188_8",1
"5350_9",1
"9674_1",1
"6336_7",1
"3915_2",1
"4471_8",1
"92_8",1
"1050_9",1
"11424_1",1
"5679_10",1
"8085_2",1
"12231_10",1
"12467_10",1
"2284_3",1
"2510_10",1
"8039_8",1
"6785_8",1
"1097_3",1
"5340_8",1
"8936_1",1
"11841_1",1
"1364_3",1
"2870_1",1
"8198_4",1
"573_9",1
"7968_10",1
"2170_8",1
"7634_2",1
"2279_2",1
"9717_8",1
"12011_10",1
"1851_1",1
"1010_10",1
"7014_3",1
"3005_1",1
"3576_4",1
"3298_1",1
"8555_7",1
"2154_1",1
"11682_8",1
"11322_9",1
"8752_9",1
"7517_7",1
"690_9",1
"5647_10",1
"6529_10",1
"4521_4",1
"12345_10",1
"12220_8",1
"966_7",1
"3832_10",1
"11271_3",1
"5527_8",1
"6559_10",1
"1429_9",1
"6949_10",1
"12257_8",1
"269_8",1
"136_9",1
"10316_1",1
"2588_8",1
"5561_3",1
"5203_1",0
"5601_8",1
"8975_10",1
"7155_8",1
"11019_4",1
"12197_7",1
"8320_10",1
"5954_1",1
"10316_10",1
"5372_1",1
"4899_10",1
"4692_10",1
"7085_7",1
"9950_3",1
"3005_8",1
"4849_1",1
"9432_7",1
"5747_2",1
"2653_10",1
"4244_4",1
"11217_7",1
"9353_8",1
"5936_8",1
"4732_10",1
"9452_9",1
"6899_1",1
"180_9",1
"2624_1",0
"5980_10",1
"4725_7",1
"5738_7",1
"5705_10",1
"11993_10",1
"8970_9",1
"5579_3",1
"9134_4",1
"506_8",1
"8883_8",1
"2644_1",1
"11254_4",1
"5884_10",1
"8682_7",1
"11406_9",1
"1050_4",1
"6545_4",1
"9147_1",1
"2385_9",1
"7758_7",1
"7847_9",1
"12482_4",1
"11983_4",1
"752_4",1
"5594_10",1
"6600_10",1
"3959_10",1
"11153_2",1
"5796_3",1
"2325_4",1
"11299_8",1
"10222_9",1
"4906_9",1
"10558_10",1
"2401_3",1
"7414_4",1
"9667_9",1
"1200_1",1
"1546_8",1
"9895_8",1
"3586_10",1
"5598_4",1
"3278_1",1
"4108_7",1
"4111_10",1
"11455_1",1
"10051_2",1
"4160_1",0
"10459_9",1
"3182_1",1
"198_3",1
"2194_3",1
"9726_7",1
"6881_9",1
"4207_2",1
"3261_4",1
"2018_1",0
"9296_10",1
"9808_1",0
"9383_3",1
"7830_4",1
"5596_9",1
"1698_3",1
"10770_7",1
"3174_7",1
"1548_1",1
"7719_3",1
"5866_1",1
"7931_3",1
"12172_3",1
"2338_1",1
"9963_3",1
"4621_1",1
"4307_10",1
"2544_2",1
"3904_2",1
"5755_1",1
"9777_9",1
"7089_3",1
"6841_1",1
"9176_1",1
"10754_4",1
"7658_1",0
"11657_4",1
"11135_2",1
"8860_1",1
"10378_4",1
"2960_7",1
"6455_3",1
"2103_2",1
"6934_3",1
"7160_8",1
"5332_3",1
"5937_9",1
"6718_1",1
"6844_2",1
"10264_8",1
"2439_10",1
"11897_9",1
"1626_1",1
"808_10",1
"2286_10",1
"4416_10",1
"6000_10",1
"3501_10",1
"7536_10",1
"642_2",1
"3750_3",1
"7773_1",1
"3763_8",1
"7466_1",1
"12474_2",1
"738_8",1
"7611_7",1
"1917_9",1
"3721_1",1
"6950_10",1
"5394_10",1
"8442_8",1
"742_9",1
"9218_10",1
"10385_10",1
"3644_1",1
"2267_9",1
"7586_4",1
"9148_7",1
"6660_8",1
"3593_3",1
"781_9",1
"10078_3",1
"12139_2",1
"10877_2",0
"8331_10",1
"4609_10",1
"10985_9",1
"12378_7",1
"3474_10",1
"6393_10",1
"11527_10",1
"6955_10",1
"1690_9",1
"9196_10",1
"8529_2",1
"642_1",1
"3509_4",1
"576_4",1
"6020_2",1
"6939_1",1
"7369_7",1
"5331_10",1
"4163_8",1
"12063_10",1
"5467_2",1
"10686_8",1
"10713_3",1
"11083_3",1
"1482_4",1
"4745_1",1
"11991_3",1
"430_7",1
"6189_10",1
"4376_1",1
"9723_2",1
"4725_9",1
"6953_7",1
"8664_4",1
"12282_1",1
"12245_10",1
"4477_1",0
"227_10",1
"8916_8",1
"10952_10",1
"572_9",1
"9218_4",1
"10259_8",1
"3757_1",1
"6178_7",1
"6966_7",1
"8026_9",1
"3984_1",1
"12228_9",1
"7963_4",1
"7466_10",1
"11328_1",1
"7686_1",1
"10781_1",1
"11583_3",1
"3351_4",1
"10853_2",1
"2371_10",1
"2164_10",1
"4380_3",1
"2583_8",1
"1217_2",1
"6212_10",1
"9406_8",1
"3644_8",1
"9473_9",1
"10460_1",1
"5584_1",1
"144_8",1
"6219_10",1
"9219_2",1
"8614_2",1
"10554_2",1
"4450_10",1
"11745_1",1
"6104_10",1
"9038_1",1
"3020_1",1
"6363_7",1
"10812_8",1
"7535_4",1
"5946_7",1
"1795_2",1
"3427_8",1
"7125_3",1
"3964_7",1
"5613_7",1
"7347_9",1
"11689_7",1
"5526_10",1
"2094_1",1
"8006_2",1
"9699_10",1
"11811_2",1
"1158_4",1
"8971_10",1
"7435_2",1
"1959_9",1
"6523_10",1
"6616_1",1
"11946_4",1
"7114_1",0
"9863_2",1
"5061_4",1
"8812_3",1
"1151_1",1
"1153_2",1
"2498_7",1
"3201_2",1
"2913_7",1
"4549_7",1
"6935_9",1
"6362_7",1
"6842_7",1
"11356_10",1
"9810_2",1
"6125_7",1
"7576_1",1
"7304_8",1
"2147_10",1
"4589_10",1
"10052_4",1
"7788_10",1
"4522_1",1
"3896_1",1
"3861_1",0
"715_10",1
"5211_4",1
"5600_4",1
"11136_1",1
"1987_10",1
"85_2",1
"2772_1",1
"11371_3",1
"6367_7",1
"2910_7",1
"5002_10",1
"4073_7",1
"7501_3",1
"5195_4",1
"12302_9",1
"11941_2",1
"6246_4",1
"11109_1",1
"7431_9",1
"7660_1",1
"11825_8",1
"1664_2",1
"12488_1",1
"7994_2",1
"10809_3",1
"6258_8",1
"4264_1",1
"4807_10",1
"10932_4",1
"11266_10",1
"10903_1",1
"6505_10",1
"12232_4",1
"11980_10",1
"11084_1",1
"5922_1",1
"7834_3",1
"1933_2",1
"9128_9",1
"9238_10",1
"4897_2",1
"5345_2",1
"11924_4",1
"9926_7",1
"12329_8",1
"10536_10",1
"9732_1",1
"9723_10",1
"4859_1",1
"11652_9",1
"10681_10",1
"10271_1",0
"1750_4",1
"626_10",1
"11903_10",1
"8670_8",1
"9073_8",1
"516_1",1
"7780_3",1
"6215_1",1
"8717_2",1
"5927_9",1
"4530_1",1
"8935_1",1
"3804_10",1
"6441_1",1
"9833_4",1
"5468_10",1
"10697_8",1
"7660_8",1
"7750_8",1
"4328_1",1
"7587_4",1
"8707_4",1
"6349_10",1
"2952_8",1
"4729_1",0
"3533_3",1
"11030_10",1
"255_4",1
"594_4",1
"2680_1",1
"2861_8",1
"11900_8",1
"2037_2",1
"9822_1",1
"3151_1",1
"2137_1",1
"6348_8",1
"4596_7",1
"4247_8",1
"8880_7",1
"6086_4",1
"149_10",1
"9054_1",1
"4451_9",1
"5946_1",1
"10801_8",1
"9884_10",1
"1811_10",1
"570_10",1
"4641_3",1
"4590_10",1
"5430_10",1
"6120_9",1
"3757_7",1
"12421_10",1
"3039_8",1
"4940_10",1
"1871_10",1
