id,sentiment
"1594_4",0.17506778240203857
"1472_1",0.024611182510852814
"3647_1",0.09210948646068573
"174_7",0.9533405303955078
"5539_7",0.04883065074682236
"3384_10",0.974980354309082
"3811_4",0.14683640003204346
"4079_8",0.23747864365577698
"1179_7",0.4355066120624542
"3069_9",0.9776628017425537
"3769_8",0.9357160329818726
"9247_10",0.8219807744026184
"10434_1",0.022865325212478638
"1147_10",0.9688372015953064
"5344_7",0.9678234457969666
"8073_10",0.9678929448127747
"7833_3",0.030280956998467445
"8370_1",0.05553470551967621
"9007_8",0.05591939017176628
"6624_7",0.24984866380691528
"6683_3",0.08338949084281921
"12275_7",0.7014105319976807
"11927_8",0.950927197933197
"1560_10",0.9748748540878296
"1325_9",0.5065128803253174
"3548_8",0.04834333062171936
"607_1",0.023012641817331314
"6702_7",0.967438280582428
"5702_3",0.11370231211185455
"11345_8",0.9740533828735352
"3428_4",0.02957545593380928
"7209_9",0.9743894934654236
"8425_8",0.9720982313156128
"3087_1",0.050129249691963196
"1119_8",0.1963590532541275
"5715_3",0.27355706691741943
"8645_1",0.07802606374025345
"2149_3",0.03977026045322418
"10403_10",0.8413070440292358
"5628_1",0.07658851146697998
"5570_10",0.9707174301147461
"1613_3",0.05376860499382019
"1454_4",0.9357889890670776
"5094_3",0.13763508200645447
"7982_1",0.12138358503580093
"6894_2",0.8690088987350464
"6554_1",0.3832074701786041
"4721_3",0.07705952227115631
"6904_4",0.03225497901439667
"893_8",0.9715501666069031
"4605_4",0.5262017250061035
"11516_7",0.6909753680229187
"11718_7",0.9751371741294861
"5956_1",0.03212105482816696
"7455_9",0.9490752816200256
"6396_4",0.6167533993721008
"1223_8",0.9502797722816467
"8556_1",0.03408465534448624
"6108_8",0.9650120139122009
"11690_1",0.025995224714279175
"3778_9",0.8538205623626709
"3627_4",0.8513668775558472
"8256_4",0.13163816928863525
"533_1",0.023928407579660416
"5235_4",0.05005325749516487
"621_2",0.05294046923518181
"5365_1",0.16847001016139984
"8180_3",0.08435042202472687
"7396_7",0.1420837938785553
"9776_10",0.9594928622245789
"8175_10",0.9746761918067932
"3128_1",0.04210570454597473
"4606_1",0.13305018842220306
"6158_2",0.7905856370925903
"3281_10",0.9489299058914185
"4723_4",0.5098972916603088
"11994_3",0.08678142726421356
"7701_1",0.02834240533411503
"103_3",0.06595120579004288
"8908_10",0.9666034579277039
"8876_1",0.03917652368545532
"7519_9",0.9695727825164795
"12456_8",0.7563338279724121
"9514_8",0.9481526613235474
"8680_8",0.6231962442398071
"12402_10",0.9080699682235718
"362_2",0.13414758443832397
"9825_7",0.9730335474014282
"2913_3",0.2763533592224121
"7164_8",0.9698889255523682
"11177_7",0.8462657928466797
"5707_10",0.9750366806983948
"8103_10",0.9493145942687988
"6289_1",0.03810330480337143
"11754_1",0.035025957971811295
"11640_10",0.8435493111610413
"9933_7",0.860737681388855
"185_10",0.9657573699951172
"242_10",0.9787521958351135
"9369_8",0.9502063393592834
"7453_10",0.8260645866394043
"7514_7",0.10231056064367294
"10860_2",0.03679921105504036
"8663_8",0.9567725658416748
"9108_1",0.0475037544965744
"7941_1",0.029737306758761406
"10116_1",0.03893589600920677
"9841_4",0.06799337267875671
"4512_9",0.9167817234992981
"4853_2",0.09535783529281616
"2664_4",0.08133571594953537
"9966_10",0.9653790593147278
"5167_2",0.043338291347026825
"3894_2",0.4105917513370514
"3929_8",0.9641732573509216
"7165_10",0.9428660869598389
"5451_8",0.9181930422782898
"2947_4",0.31560400128364563
"4611_10",0.9661879539489746
"5807_1",0.3553861975669861
"9464_8",0.962847113609314
"3124_10",0.9186498522758484
"2705_4",0.9683249592781067
"12187_8",0.9537073969841003
"12319_10",0.970499575138092
"9874_3",0.221223846077919
"3406_4",0.22949503362178802
"2327_10",0.976214587688446
"605_10",0.9776495695114136
"8080_4",0.12609104812145233
"3074_10",0.9741660356521606
"2499_3",0.026967177167534828
"1013_1",0.1856364607810974
"11535_1",0.038015566766262054
"4118_7",0.8591691255569458
"10492_8",0.9705289602279663
"2129_4",0.3553527891635895
"9814_10",0.21657973527908325
"10671_9",0.6602213978767395
"5980_10",0.9719634056091309
"2755_2",0.13695870339870453
"5461_2",0.3163338601589203
"11979_1",0.056185219436883926
"8810_1",0.049050334841012955
"852_7",0.9762710332870483
"10961_4",0.06926559656858444
"7436_4",0.17053931951522827
"11281_3",0.8627610802650452
"4208_3",0.2458694726228714
"8213_10",0.6535744071006775
"9851_2",0.17135745286941528
"4713_7",0.8566872477531433
"9528_1",0.9754577875137329
"3595_10",0.9706421494483948
"5785_3",0.5445582866668701
"10370_3",0.03938598558306694
"1980_3",0.24928145110607147
"8800_4",0.10447763651609421
"4437_3",0.1351371854543686
"28_3",0.08574055880308151
"12171_1",0.8958352208137512
"9359_3",0.040216632187366486
"3831_9",0.9747573733329773
"10962_7",0.9742460250854492
"1500_9",0.9726628065109253
"11470_10",0.9710388779640198
"11843_3",0.04283909499645233
"11200_4",0.4451351761817932
"1067_1",0.03436150401830673
"3333_1",0.07741174846887589
"4487_4",0.9417341351509094
"6428_1",0.04062323644757271
"575_7",0.1346748322248459
"10904_9",0.9746647477149963
"11821_2",0.07984965294599533
"11605_1",0.02564915083348751
"1111_7",0.8935327529907227
"10295_1",0.11472862213850021
"1146_4",0.01893783174455166
"2405_9",0.0746893435716629
"11081_10",0.9714503884315491
"2201_10",0.9781912565231323
"4844_1",0.024996422231197357
"11007_8",0.9573022723197937
"6535_7",0.8627911806106567
"2653_4",0.03914283215999603
"8245_10",0.9628894329071045
"9951_8",0.9307355880737305
"6133_8",0.1808018982410431
"10006_2",0.02207065373659134
"7350_1",0.30191314220428467
"4509_9",0.9792690873146057
"948_1",0.038034837692976
"3987_1",0.05889062210917473
"2947_10",0.06199566647410393
"6041_3",0.03051648661494255
"2946_1",0.0734940841794014
"11967_4",0.025027625262737274
"1185_10",0.977393388748169
"10323_2",0.19011878967285156
"11706_2",0.04341203346848488
"3663_1",0.029577521607279778
"5602_10",0.9787616729736328
"4870_10",0.6402363181114197
"1994_1",0.037265654653310776
"10807_7",0.969598650932312
"6871_3",0.9534130692481995
"1175_2",0.022405801340937614
"10919_7",0.975222647190094
"8127_10",0.9711307287216187
"12497_4",0.08591919392347336
"3274_1",0.2806222438812256
"2568_3",0.1481051743030548
"840_2",0.04944350942969322
"5626_10",0.9772217273712158
"7561_10",0.9695332050323486
"4600_3",0.10519687086343765
"3324_9",0.4435754418373108
"8899_7",0.9596114754676819
"5592_8",0.9678174257278442
"12483_4",0.04285382106900215
"7874_1",0.026075037196278572
"5878_10",0.9571187496185303
"4303_9",0.6121445894241333
"9421_1",0.028948716819286346
"10269_4",0.1910666972398758
"10615_2",0.04063929244875908
"2634_10",0.9589331150054932
"7522_1",0.04531652852892876
"9289_10",0.7596428394317627
"4636_10",0.8920690417289734
"1241_7",0.3335856795310974
"9458_9",0.8016210794448853
"11690_10",0.9761704802513123
"7176_4",0.9245306849479675
"6212_10",0.9665307998657227
"6319_1",0.028459785506129265
"5229_3",0.5544309616088867
"466_9",0.9791865348815918
"8693_2",0.16099967062473297
"2952_10",0.9775600433349609
"1128_1",0.053322240710258484
"3975_10",0.9513837099075317
"11365_10",0.46355098485946655
"2074_9",0.9710566401481628
"9768_10",0.9588911533355713
"4895_1",0.04038028046488762
"5726_10",0.9735870361328125
"9993_10",0.9667056798934937
"11319_2",0.7431008815765381
"10561_2",0.036932822316884995
"5455_8",0.9714518189430237
"10684_3",0.053058043122291565
"3652_3",0.07344085723161697
"7825_1",0.0794895589351654
"8806_1",0.049614325165748596
"275_10",0.9731734395027161
"2246_1",0.067866750061512
"11968_2",0.03243264555931091
"2528_1",0.20314422249794006
"8491_8",0.8406004309654236
"13_1",0.8523308038711548
"4530_8",0.783675491809845
"5207_3",0.0285650584846735
"11648_10",0.9748150110244751
"8260_1",0.039378877729177475
"10730_10",0.9685243368148804
"10402_3",0.380638062953949
"8077_1",0.02819228358566761
"8598_8",0.9715073108673096
"2809_3",0.022902896627783775
"12490_10",0.9732163548469543
"1447_9",0.9671492576599121
"1605_3",0.3324003517627716
"2311_4",0.04066931828856468
"3235_9",0.9741244912147522
"5725_10",0.9050424098968506
"9025_10",0.9723383784294128
"6049_9",0.9677697420120239
"4803_10",0.9765076637268066
"191_9",0.9640793800354004
"420_3",0.3671860098838806
"5238_2",0.05176595598459244
"1280_9",0.9810931086540222
"9408_4",0.17939050495624542
"819_1",0.01863245852291584
"1656_4",0.026850711554288864
"9964_3",0.12836335599422455
"10404_4",0.4324773848056793
"12369_10",0.8266533017158508
"6423_1",0.02240128442645073
"9942_8",0.43041229248046875
"1519_1",0.04017994552850723
"100_10",0.9623022079467773
"3216_10",0.9671344757080078
"3909_10",0.7332289814949036
"5034_7",0.9753966331481934
"14_8",0.9735881686210632
"5891_3",0.04519772529602051
"8496_10",0.9804036617279053
"7429_1",0.034992195665836334
"9457_1",0.036161743104457855
"9602_8",0.9535372853279114
"4198_1",0.04620378464460373
"154_2",0.32381510734558105
"5070_2",0.036892037838697433
"4207_8",0.969663143157959
"7758_8",0.96451336145401
"4439_9",0.9618048667907715
"12042_1",0.03556143119931221
"7244_1",0.03609110787510872
"6854_1",0.0549188032746315
"11932_10",0.9644317626953125
"4151_10",0.967997133731842
"7265_1",0.08154964447021484
"10272_7",0.981693685054779
"4256_4",0.28366729617118835
"1225_7",0.966873288154602
"956_10",0.9739888906478882
"6389_2",0.03193523734807968
"1365_4",0.060864560306072235
"4752_7",0.8628614544868469
"276_10",0.9745973348617554
"8766_9",0.5616461038589478
"11225_10",0.9426639080047607
"6920_1",0.03575323149561882
"11536_1",0.02271104045212269
"1923_9",0.9741418361663818
"11460_10",0.7957792282104492
"10054_7",0.8288792967796326
"10845_1",0.12624384462833405
"10231_4",0.17498968541622162
"9430_8",0.97580486536026
"3226_2",0.023736078292131424
"4298_3",0.15643812716007233
"10635_4",0.10796806216239929
"10567_4",0.03522293269634247
"5460_10",0.9329270124435425
"7310_7",0.7261393666267395
"10330_2",0.03233501315116882
"5151_9",0.9743306636810303
"11_3",0.8438900709152222
"1448_8",0.5658593773841858
"10130_8",0.9636994004249573
"2199_3",0.2904839515686035
"1761_10",0.9611904621124268
"2782_1",0.03385471552610397
"7618_10",0.9734395146369934
"85_10",0.9569885730743408
"5730_3",0.2127448171377182
"3641_1",0.6059576869010925
"8190_9",0.9775607585906982
"9533_10",0.975936770439148
"9508_1",0.029186205938458443
"237_8",0.9790183305740356
"3981_7",0.4339868426322937
"7194_9",0.9782649278640747
"10584_8",0.16203582286834717
"248_2",0.03549555316567421
"8358_4",0.06876786798238754
"1218_1",0.02860260009765625
"4191_10",0.0800757110118866
"3090_8",0.9741193056106567
"11923_2",0.05731472000479698
"1640_8",0.8647707104682922
"9972_3",0.04844258725643158
"11818_4",0.20759396255016327
"4350_10",0.9753536581993103
"877_10",0.29601481556892395
"10017_8",0.9621180295944214
"7975_10",0.9766349792480469
"8436_1",0.08103334158658981
"6024_7",0.6847408413887024
"3112_1",0.02902773953974247
"951_10",0.9538499712944031
"1622_1",0.022301964461803436
"191_3",0.6844888925552368
"5669_1",0.035447780042886734
"1891_4",0.036535587161779404
"12173_9",0.9188957810401917
"7887_7",0.3304491639137268
"3256_10",0.462054967880249
"5419_1",0.020121995359659195
"7635_1",0.21091727912425995
"8297_2",0.0386832021176815
"7137_8",0.8888702392578125
"7562_3",0.03835650905966759
"9944_1",0.029308941215276718
"4288_1",0.021438036113977432
"8087_1",0.07375463843345642
"4771_10",0.9709317684173584
"10482_10",0.9455775618553162
"5324_10",0.9814320802688599
"3080_1",0.04794295132160187
"10923_7",0.8964512348175049
"1753_7",0.9671684503555298
"317_10",0.9723771214485168
"12474_8",0.9540523290634155
"773_8",0.9725757837295532
"388_1",0.14732812345027924
"12141_2",0.6089022159576416
"5667_1",0.15587970614433289
"1071_9",0.964136004447937
"2897_10",0.9711271524429321
"9481_4",0.15978766977787018
"12025_1",0.024451253935694695
"8879_7",0.8353737592697144
"5683_1",0.036051053553819656
"7026_1",0.019585702568292618
"2439_1",0.04136316850781441
"3631_7",0.8601030111312866
"1650_9",0.42644473910331726
"5378_7",0.9776851534843445
"9745_1",0.01709355227649212
"11563_8",0.7977005839347839
"299_8",0.9752799272537231
"9471_2",0.09068813174962997
"1866_1",0.18715639412403107
"2639_4",0.04846140369772911
"5122_1",0.025089411064982414
"12341_7",0.6452965140342712
"2936_8",0.964029848575592
"8647_10",0.1514952927827835
"4255_9",0.927280604839325
"7262_8",0.8585860133171082
"8413_10",0.9059783816337585
"10080_1",0.042931798845529556
"3973_1",0.38932090997695923
"8752_9",0.9701110124588013
"4018_2",0.0847146213054657
"7669_1",0.05459713563323021
"10421_4",0.051920127123594284
"7854_8",0.9726780652999878
"162_8",0.062074434012174606
"11614_9",0.9533596634864807
"11343_8",0.9713882803916931
"1708_7",0.346145361661911
"7115_4",0.936096727848053
"10498_10",0.10275605320930481
"2944_8",0.9694823622703552
"10474_3",0.06591925770044327
"1263_1",0.028934836387634277
"1693_4",0.5431377291679382
"9600_9",0.8375685811042786
"11173_2",0.06922000646591187
"3961_2",0.05046910047531128
"8011_1",0.6381003856658936
"7386_8",0.7711032032966614
"8787_8",0.9374175071716309
"12349_9",0.9698216319084167
"1776_4",0.035818714648485184
"5885_4",0.9598286747932434
"220_4",0.07315049320459366
"5547_8",0.9785511493682861
"2853_1",0.12589780986309052
"2157_2",0.15272042155265808
"11667_2",0.7872492074966431
"194_7",0.9601259827613831
"1633_1",0.02366623468697071
"6897_2",0.09835225343704224
"11568_2",0.09183420240879059
"9219_1",0.04965585470199585
"477_8",0.9584269523620605
"8980_3",0.7545130252838135
"4612_10",0.5505716800689697
"8030_10",0.9753012657165527
"1846_8",0.9757240414619446
"2786_8",0.8616436719894409
"2634_1",0.045490771532058716
"3110_8",0.9533807039260864
"11587_8",0.9705308675765991
"11262_8",0.958642303943634
"5680_7",0.045142363756895065
"4583_4",0.052521079778671265
"1451_1",0.053184401243925095
"4244_4",0.03778766468167305
"6176_4",0.051214855164289474
"8851_10",0.9712756872177124
"908_9",0.9777234196662903
"7494_9",0.06689874082803726
"8061_3",0.04283563420176506
"789_1",0.3208845555782318
"2374_7",0.9590189456939697
"11225_3",0.032268766313791275
"4467_4",0.028366267681121826
"8516_10",0.4657171368598938
"4121_10",0.9672671556472778
"10267_7",0.04015979543328285
"6040_8",0.7486664652824402
"8338_7",0.9412325620651245
"2903_7",0.9757620692253113
"6662_9",0.9809040427207947
"5333_10",0.9649553894996643
"7470_4",0.04888933151960373
"8813_1",0.07531247287988663
"4514_3",0.8093926906585693
"9584_7",0.057443104684352875
"11706_8",0.977745532989502
"11538_8",0.635976254940033
"4210_1",0.03004666231572628
"8984_1",0.03709987923502922
"3431_4",0.05831903964281082
"4973_10",0.9739459156990051
"12260_1",0.03236804157495499
"4267_10",0.9739800691604614
"9906_9",0.9691047072410583
"670_7",0.9713199138641357
"6270_3",0.036087144166231155
"5164_4",0.09247520565986633
"9741_2",0.03583591431379318
"3761_8",0.9500930309295654
"2651_2",0.12660309672355652
"7448_10",0.9752225875854492
"7184_9",0.9659814238548279
"1313_9",0.8926923871040344
"10654_8",0.9692726731300354
"7151_1",0.02705356664955616
"2320_10",0.9018476605415344
"12033_7",0.29274940490722656
"6429_1",0.03261266276240349
"1420_4",0.32918545603752136
"3002_7",0.4228101670742035
"1299_1",0.3589142858982086
"7897_9",0.9757166504859924
"1529_4",0.08072973787784576
"9760_2",0.03609851002693176
"11318_1",0.04261632263660431
"2217_3",0.060497745871543884
"11641_2",0.04312847927212715
"7238_10",0.9734601378440857
"7710_8",0.949400007724762
"12011_8",0.9690331816673279
"4495_7",0.9767333269119263
"11144_4",0.48392781615257263
"5625_2",0.039001744240522385
"2926_7",0.4135545790195465
"8538_8",0.8883305788040161
"8875_10",0.6064366698265076
"10881_10",0.9767216444015503
"1662_7",0.9177027344703674
"4560_9",0.1493053287267685
"6714_4",0.029055507853627205
"9059_10",0.9702356457710266
"6631_10",0.3114486336708069
"8520_1",0.030760738998651505
"918_4",0.7317955493927002
"3102_10",0.9584843516349792
"3611_2",0.04049202427268028
"8434_10",0.9528916478157043
"681_7",0.9686902761459351
"7386_4",0.046942777931690216
"7566_9",0.059045616537332535
"10110_10",0.9716585278511047
"10486_10",0.977275013923645
"1492_3",0.13894562423229218
"11823_1",0.05306541547179222
"2331_9",0.9769080877304077
"2200_2",0.05223583057522774
"9547_1",0.030799655243754387
"785_2",0.024777479469776154
"5101_4",0.20546108484268188
"5657_10",0.9607502222061157
"6902_7",0.2818017601966858
"1490_9",0.8837005496025085
"7148_9",0.8137632608413696
"7387_8",0.805103600025177
"8277_9",0.9504368305206299
"6912_7",0.9729220867156982
"170_2",0.8083368539810181
"7702_10",0.9794951677322388
"4393_3",0.02183782495558262
"2608_3",0.9631187319755554
"4931_8",0.9760643243789673
"10589_10",0.8671557307243347
"8623_4",0.04502996429800987
"6057_2",0.050075072795152664
"2704_9",0.9766527414321899
"1790_2",0.7835355401039124
"12370_1",0.0166091900318861
"159_1",0.11540623754262924
"343_9",0.9818142056465149
"2128_9",0.9732653498649597
"11181_8",0.9300782084465027
"11775_10",0.975451648235321
"3514_10",0.973386287689209
"6993_2",0.031093623489141464
"2866_9",0.5433992147445679
"1000_9",0.9728504419326782
"11772_7",0.6250272393226624
"3355_9",0.06276249885559082
"8519_8",0.9686031341552734
"7879_3",0.027259377762675285
"4332_10",0.9332547783851624
"5403_1",0.031616225838661194
"1514_7",0.05688147619366646
"7904_1",0.03252450004220009
"10550_2",0.3725557327270508
"11442_10",0.9278159737586975
"2821_3",0.11766254156827927
"5766_1",0.02268875762820244
"8061_9",0.9636194705963135
"2166_1",0.020265569910407066
"6206_1",0.029736286029219627
"11124_2",0.039866846054792404
"7625_10",0.8021163940429688
"90_9",0.8805615305900574
"7959_10",0.9626602530479431
"7029_10",0.96329665184021
"779_8",0.9796993136405945
"1101_4",0.025057954713702202
"11189_4",0.049617718905210495
"9790_4",0.029835155233740807
"10861_1",0.02744460105895996
"5902_2",0.08712558448314667
"9545_10",0.8528392910957336
"3730_1",0.033897727727890015
"4951_9",0.6822425127029419
"3295_1",0.039830394089221954
"9495_2",0.5165596008300781
"2876_1",0.8307198286056519
"2796_1",0.033623140305280685
"10338_3",0.10447921603918076
"10913_7",0.17036347091197968
"4685_2",0.031554967164993286
"11586_1",0.1206095740199089
"4904_7",0.8867973685264587
"7110_7",0.8646852970123291
"2086_4",0.6702827215194702
"7372_7",0.9217954874038696
"135_9",0.9704711437225342
"7038_3",0.07414627820253372
"1119_2",0.04720470681786537
"5057_8",0.47320231795310974
"3479_10",0.9777994751930237
"6489_8",0.9772282242774963
"4910_8",0.9752132892608643
"5979_10",0.9592432379722595
"11304_1",0.06793168932199478
"2102_9",0.9805975556373596
"8048_1",0.025196397677063942
"12153_7",0.9537927508354187
"4832_8",0.9772782921791077
"3079_9",0.9651018977165222
"8254_2",0.03472639247775078
"7981_7",0.9576152563095093
"611_1",0.13275954127311707
"307_10",0.9556002616882324
"8861_3",0.0840538814663887
"4635_4",0.5165581107139587
"6197_7",0.9325249195098877
"6739_3",0.050997938960790634
"8588_9",0.9761679768562317
"8461_7",0.5226967930793762
"10089_1",0.08794776350259781
"2609_7",0.7393646836280823
"1418_3",0.5544139742851257
"2661_10",0.970984160900116
"1253_9",0.9485220909118652
"8815_9",0.9524685740470886
"9867_8",0.964721143245697
"2155_1",0.054403092712163925
"12259_4",0.29579269886016846
"11224_3",0.22690124809741974
"4781_1",0.02450121007859707
"4354_9",0.9740168452262878
"9629_9",0.9357360601425171
"3629_9",0.973909854888916
"6445_10",0.9699572920799255
"9526_10",0.9700729846954346
"5138_2",0.05989767983555794
"349_10",0.9694135785102844
"2099_7",0.9105506539344788
"4411_1",0.46726351976394653
"8127_3",0.08308717608451843
"5225_8",0.9703758358955383
"7970_3",0.04640686511993408
"5688_7",0.9676628112792969
"12099_3",0.6531404852867126
"6020_4",0.08342766016721725
"3892_8",0.8157657384872437
"2098_8",0.9632308483123779
"4851_7",0.9756187200546265
"10967_10",0.8049027323722839
"6230_4",0.22312188148498535
"2211_2",0.09965704381465912
"11978_10",0.9696884751319885
"8802_1",0.02740219235420227
"11010_3",0.026165276765823364
"10083_2",0.2246912121772766
"5588_10",0.24948523938655853
"958_10",0.6537764668464661
"6771_4",0.5995525121688843
"6767_9",0.9678307175636292
"7302_10",0.9383832812309265
"5324_3",0.018903478980064392
"7737_10",0.973818302154541
"8603_10",0.7797492742538452
"3029_7",0.9655182361602783
"8640_2",0.07015524804592133
"2139_1",0.02843061462044716
"6305_10",0.9761693477630615
"6884_7",0.9702170491218567
"5534_8",0.833753228187561
"7619_8",0.920726478099823
"10057_8",0.9697272181510925
"972_7",0.9760938286781311
"6245_8",0.9661672711372375
"6627_7",0.9715937376022339
"3621_10",0.6393709182739258
"2290_4",0.9484382271766663
"24_4",0.06653357297182083
"5689_1",0.02825312316417694
"6497_4",0.05574317276477814
"12405_4",0.9647387266159058
"11720_7",0.9712166786193848
"10088_1",0.033242564648389816
"9258_9",0.9788734912872314
"354_4",0.8431710004806519
"4770_10",0.9444177150726318
"1035_3",0.9591405987739563
"739_1",0.04367470741271973
"6267_7",0.960396945476532
"1562_8",0.9646682143211365
"1438_1",0.031099312007427216
"281_8",0.9788859486579895
"1818_1",0.22916318476200104
"3943_3",0.05532962828874588
"8116_4",0.5978431701660156
"6984_1",0.019169863313436508
"5330_4",0.018181003630161285
"8821_8",0.975468099117279
"10484_10",0.9778209924697876
"1886_4",0.10294623672962189
"7943_2",0.06315799057483673
"6438_7",0.9704848527908325
"8931_10",0.7877723574638367
"10538_10",0.7521851658821106
"534_10",0.9759640097618103
"7329_2",0.033444423228502274
"6614_2",0.8788350224494934
"710_10",0.9776037931442261
"3120_4",0.23531191051006317
"9046_1",0.029309239238500595
"5638_2",0.043764207512140274
"2455_4",0.06613217294216156
"2652_3",0.46874091029167175
"11006_4",0.8630134463310242
"5065_3",0.04161008447408676
"9805_10",0.9644986987113953
"7092_8",0.9592146277427673
